transactionHash,blockNumber,timestamp,position,isError,callingFunction_internal,callingFunction_normal,callReward,rewardCount,transactionFee,coinbase_transfer,total_miner_reward,flashbots,ethPrice,revenue_eth,revenue_dollar
0x9356d2aec8567dfc4c37079255fd99359d3b438eae05e1a4228726fdabc4d5cc,13168436,1630881255,2,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,21721146144705360,13711320000000000,13711320000000000,True,3949.6718922059836,0.004567533855294641,18.040260084956476
0x15579f8f57621dc2881f5831d36efe435a74bfdf38f3abfa7e47a6c358f37c44,13182584,1631070747,1,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,22112486977465584,0,0,False,3493.1968871194176,0.017887513022534416,62.484604808625264
0x7da0980aacde959177a0a86d10eacab7558311b8541eccd8cd296968ed698b84,13406040,1634073633,0,None,0x88c2a0bf,0x00011401,40000000000000000,1,21608880389372672,11000000000000000,11000000000000000,True,3497.204644480653,0.007391119610627328,25.848257830197927
0xa4904b99f97bdd3e0981bf5da81b41f234e0cc3e87ee03253f400e603f565343,13042569,1629201314,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,8051001000338520,0,0,False,3015.3646782278192,0.00794899899966148,23.9691308108475
0x01966994d4b28492dab60e811a64cf014729bf08a0215bbb7fb5353dea31e1e2,13120654,1630244056,2,None,0x88c2a0bf,0xc0bcfd4c,24000000000000000,1,10118827723134144,12836136000000000,12836136000000000,True,3231.1072259649,0.0010450362768658576,3.3766242655767282
0x2387a809fa80b11a5f76e8c111eb10d49681e44754b80c81444f86d0daedc485,14711729,1651678003,8,None,0x88c2a0bf,0x13c9b33a,16000000000000000,1,15110148844964220,752000000000000,752000000000000,True,2934.3922940466505,0.00013785115503577993,0.40450936706242274
0x5fc920026beeb1ae09291e5740cbc38bddfbee5acf4403b965519205f2d1b312,13338643,1633161477,25,None,0x88c2a0bf,0x00011e80,40000000000000000,1,10427581196969451,23000000000000000,23000000000000000,True,3382.255720497723,0.006572418803030548,22.229601094056868
0x01b7a815c147d0f845201551d689cd22ce1f778230cdbe5dc48f34cdc902f3f1,14586598,1649980450,3,None,0x88c2a0bf,0x0001147e,24000000000000000,1,9340460662682520,13176000000000000,13176000000000000,True,3021.541354569907,0.0014835393373174802,4.482575458836002
0x61135c34a0e4f49f1e71d682604aaa7f2f79985ba6df6096cf80109818a7bbc4,13072285,1629597634,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,5886678329964838,0,0,False,3243.0978995017845,0.010113321670035163,32.798492265076916
0x417524f3bbe7d89d7ca26d203952bbaf6feaa22405a1272a59fbc9e87fa4f756,13184932,1631101913,75,None,0x88c2a0bf,0x01000000,40000000000000000,1,18988562039915223,0,0,False,3493.1968871194176,0.021011437960084776,73.3970896760709
0x8a6dbaa77570098c17d2c84709b2d017e276d1edc7503f039eab2d730a2b4282,13766849,1638994687,2,None,0x88c2a0bf,0x0001142c,32000000000000000,1,23245895575958996,6528000000000000,6528000000000000,True,4423.419464205254,0.002226104424041006,9.846993638656413
0xf04f4b2d93a85b776414f63be8928857fdb131de587aee0a27f800555d5b7d26,13682578,1637831180,88,None,0x88c2a0bf,0x0101010f,32000000000000000,1,29747786793643194,0,0,False,4519.946892871215,0.0022522132063568095,10.179884084155978
0x14db4d2c35badbd42016fc7086398f462d5f35414984984a54b0d9f3b8810846,13160914,1630780793,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,26270327837914132,10299920000000000,10299920000000000,True,3887.698166445348,0.0034297521620858668,13.333841191903192
0x1ea9f64fb9b989b370650f77a66a86f492c387582513263cbe64fc4e42ae03b2,13190692,1631179440,6,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,24588775794806955,8478000000000000,8478000000000000,True,3435.3967512891218,0.006933224205193045,23.81837591047929
0xa55e01fdeb0c51422a671955ad4a989caccf72d9a11f9fc1b024717c69712c62,14470861,1648419203,77,None,0x88c2a0bf,0x01010117,16000000000000000,1,18145146628596438,0,0,False,3285.3976857881607,-0.0021451466285964393,-7.047659769267017
0xddc6ca910ee9bbaed9b2982d1c608c888ff804824943f234c3667ae0676c3f06,13426410,1634352054,0,None,0x88c2a0bf,0x00011346,40000000000000000,1,17480290308747660,13120000000000000,13120000000000000,True,3833.8378405207486,0.009399709691252343,36.036962704232835
0xd61e70784561a96d83d360426c8ebce02dcd519bf82f6f6d0d33350e8f1c997d,13100715,1629977621,216,None,0x88c2a0bf,0x21010000,24000000000000000,1,13497666675285745,0,0,False,3104.125026071934,0.010502333324714256,32.60055570539478
0x5cbc81e530d42f4776f7a3d063bcd5cdb565fb0bfd4b88539938bbd0108eaf2d,13047263,1629263217,248,None,0x88c2a0bf,0x21010000,16000000000000000,1,9160319166151472,0,0,False,3022.7731297626406,0.006839680833848529,20.674803440709866
0x1c16b0b5f6d5902b7e54698dce25d1ad64bb221e9479cb8797dfde12b70d95f5,13202238,1631333172,38,None,0x88c2a0bf,0x01000000,40000000000000000,1,19597759980567600,0,0,False,3261.8514129460677,0.020402240019432402,66.54907543465039
0x5dfdcb2db1c567139a799096fb5033f7c2ad3786acf8721c51ba9b82e3323e67,13131579,1630389132,0,None,0x88c2a0bf,0xc0bcfd4c,24000000000000000,1,16748658212761440,0,0,False,3426.175586458122,0.0072513417872385605,24.84437020050036
0x53c3a364c200aaa203a1ae886407890af388a064cfe50f2fccc233b91c3cf1a8,13009197,1628755970,6,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,10478598887487668,4556320000000000,4556320000000000,True,3040.91045162258,0.0009650811125123315,2.9347252417022958
0xc94b9f5ed055a49bb25a1fe984deb7cdc9b7931b55ed1d46db552e7436bf8698,13165507,1630842414,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,14842623111459504,0,825895297442040,True,3949.6718922059836,0.025157376888540497,99.36338437830082
0x63d80b754a061a73a7c4ece2e257d4d0caea5f5be67868809216be471ae09098,13193727,1631219402,76,None,0x88c2a0bf,0x01000000,40000000000000000,1,25233350734390495,0,0,False,3435.3967512891218,0.014766649265609506,50.729298914500795
0xb390577c27b9e50d4b71a33d701d2d974539c9067f0802990197f232f332f231,13547255,1635988011,1,None,0x88c2a0bf,0x0101011a,40000000000000000,1,32640025310310431,0,0,True,4522.064376140103,0.007359974689689568,33.28227935353801
0x1ddd67e38494f08da3ba3b5c302af5e62031dfc99bddfea710b1aa71023a4428,13794127,1639362132,4,None,0x88c2a0bf,0x0001072e,32000000000000000,1,19758525435781491,10336000000000000,10336000000000000,True,3774.2674324281547,0.0019054745642185077,7.191770591050144
0x6812d9ce9fd9b7a8fa0b6470369821127b7a3bf4f3be6c4ab9e5e119931c3ac2,13241718,1631861742,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,16644627847110480,0,0,False,3392.7420314805504,0.02335537215288952,79.23875276397867
0x68ad2ce52676f62d1c023379469df6a6db05539b75651b4c5383898a4a8a844e,13080524,1629707999,119,None,0x88c2a0bf,0x21010000,16000000000000000,1,10214986085841180,0,0,False,3318.3887228031513,0.00578501391415882,19.196924934003945
0x4dae155e972a4f708813bea507b99e87d2839d1ffc567762ecf44ff4a8bc484c,13105503,1630040356,108,None,0x88c2a0bf,0x21010000,24000000000000000,1,15288996126542183,0,0,False,3272.4202372498075,0.008711003873457817,28.50606536226482
0x12b7c94d0f2d8e6cff4bcde878ecefd273393ebe4cd2475b4c7b5ac3de5f9341,14506596,1648900642,3,None,0x88c2a0bf,0x00011eaf,24000000000000000,1,14979062208522708,6912000000000000,6912000000000000,True,3448.780194493636,0.0021089377914772934,7.273262886666039
0x41c60bd5e8e52ae94a5fb13d3b628e08dfc652f2f2582f0ce9036713aefe3b32,13020960,1628913062,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9270695946139936,4240256000000000,4240256000000000,True,3267.0716735581755,0.0024890480538600638,8.131898390891319
0xb1db883119744abc16c6dbf1488bb0cf349663463ecf59072d474d2dbcbd1c2a,14933010,1654783665,0,None,0x88c2a0bf,0x000113b4,24000000000000000,1,13998471479652175,8376000000000000,8376000000000000,True,1788.6902333427513,0.001625528520347825,2.907566988366248
0x8af0746dac110e2abcfba6c0e7e40d751477cbcaebe883c7956a724ceb371350,14661971,1651001506,2,None,0x88c2a0bf,0x00011eb3,24000000000000000,1,23029469816260726,816000000000000,816000000000000,True,2804.2912436170045,0.00015453018373927103,0.4333476411345646
0xae51dce0791b229acc52ffb14671febb42e26cc4d4f2418153a9ef22d6517435,13360213,1633452474,1,None,0x88c2a0bf,0x00010d1c,40000000000000000,1,32394638152188285,4160000000000000,4160000000000000,True,3522.7604106375998,0.003445361847811715,12.137184317792316
0xfddfde24ae5402016daf013129b3ec7606cd6488be9d7d3ffde08e1c4ae0df6a,13424374,1634324273,0,None,0x88c2a0bf,0x00011ea8,40000000000000000,1,35417622006875450,3280000000000000,3280000000000000,True,3861.6928663869694,0.0013023779931245535,5.029383805388465
0xee40b3ce6ab5d84bea09114681bd6f5643c0cfa80aa12693cab6ef14e772c83c,13660230,1637525488,0,None,0x88c2a0bf,0x0101011e,32000000000000000,1,29974194105536130,0,0,False,4268.2918169963405,0.002025805894463873,8.6467307221631
0x2402689e1cb19f94d775270de8a9e5e0a4d11ff13a511e69e1855a30ecbcdbbb,13402464,1634025698,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,16388212848618919,0,0,False,3497.204644480653,0.02361178715138108,82.57525169029851
0xe93b38c6fa617352ac7cb2a728f2efba84d083a76ac2e3cb7da15342152f50b6,13159947,1630768588,3,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,26810919351067500,6596320000000000,6596320000000000,True,3887.698166445348,0.0065927606489325,25.630663486667924
0x917295f5c7eb3ae5c1a9a57648b8b22322765f6ee7d5bd0b93b8054f3d6807bb,14661164,1650990385,3,None,0x88c2a0bf,0x13c9b33a,24000000000000000,1,21006715519640488,1632000000000000,1632000000000000,True,2804.2912436170045,0.0013612844803595114,3.817438148343902
0x936b0c838b5ac548ac52d53e3e6eac1043c52fb8ad5fe2af0f260e9e4d95eae8,14992055,1655661227,2,None,0x88c2a0bf,0x13c9b33a,16000000000000000,1,3449095915077852,0,0,False,1126.3433621573784,0.012550904084922147,14.136627505125986
0x472faf47701da5ca4f1522dc3248b8253f0830eeb2b59a9e76d9345c9fe5de3c,13358245,1633425722,1,None,0x88c2a0bf,0x0001046d,40000000000000000,1,24481804266939492,7440000000000000,7440000000000000,True,3522.7604106375998,0.00807819573306051,28.457548117807146
0xd4aff38c1c49d9e11921f857ba2a01a31de92db610532366b8cdbc738a724031,13585784,1636510432,0,None,0x88c2a0bf,0x0101010d,40000000000000000,1,35988706993713903,0,0,False,4606.572080283824,0.004011293006286096,18.478310368595295
0x6b871ad72e35863af56a996e0dd4ff4de454c0d54a5d0531f31710114237cc27,13533653,1635802971,15,None,0x88c2a0bf,0x000206e3,80000000000000000,2,73138211265010803,0,0,False,4335.73086297465,0.006861788734989202,29.750869193504467
0x034f630fc54fa10e7a401b7c1f529d4efd16a1fe59a7e545f0ee3eb545d47cad,13010841,1628777710,94,None,0x88c2a0bf,0x21010000,16000000000000000,1,10916117266433344,0,0,False,3040.91045162258,0.005083882733566657,15.459632139326418
0x546184d19ab42ffe0aeeacb6af2c92697dd9a167b56087835b20e742b7725215,13077709,1629669443,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,7902266207997546,0,618653640511284,True,3243.0978995017845,0.008097733792002454,26.261743451567778
0xc658d0dc6b0986224e6b68e3e24215887eaa0ab8fe6e233eab2111e2080a698a,13163456,1630814605,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,21505219428761990,13873280000000000,13873280000000000,True,3949.6718922059836,0.004621500571238007,18.253410906032652
0xf2f4818130cb81af6ed0f3527913b8aa164265d5845e0a380803ae5e4e3577d1,13358111,1633424012,3,None,0x88c2a0bf,0x00010d05,40000000000000000,1,18477136004641120,13080000000000000,13080000000000000,True,3522.7604106375998,0.008442863995358882,29.742187035247863
0x3a2906d80a39b34c5ad50ab0fc031a69dd1ac1b616b32c414e864c367b22f776,13681356,1637813697,5,None,0x88c2a0bf,0x0001055b,32000000000000000,1,29671262527259709,352000000000000,352000000000000,True,4519.946892871215,0.0019767374727402923,8.934748397934582
0xc5ed6e2a335fb0fa367a3704d0c20671dd54ea275f7496d4a6caf250f4436dca,13670288,1637662867,31,None,0x88c2a0bf,0x0101021e,64000000000000000,2,49852125030728340,0,0,False,4346.716812707214,0.014147874969271668,61.496805993012714
0x6cb8461297629727c9d546c755921324dd13f70666c2477d3d7dab4695c40e3e,13728533,1638464509,5,None,0x88c2a0bf,0x01010105,32000000000000000,1,30830968600353894,0,0,True,4519.023965964112,0.0011690313996461053,5.28288091196532
0xa57dc30a5a41d2ce045a8aaaab7b1ba618421488b908aafc19531a3c8d80cbf8,13057064,1629394122,2,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,10923692144067708,3199008000000000,3199008000000000,True,3175.9473589168465,0.0018772998559322923,5.96220551934314
0xa7cf07f89d077f169985a68a3a0b9774bdc30e18fd5a1fbd757f96915cbb6d0d,13058229,1629409143,6,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,8247523268212778,6935168000000000,6935168000000000,True,3175.9473589168465,0.0008173087317872221,2.5957295081393053
0xf7e3c547dc926283ff1914e540e1817e8897084a587ef81fc1cfc3e028feddd2,13349833,1633312423,0,None,0x88c2a0bf,0x0001122b,40000000000000000,1,17359013404410620,13040000000000000,13040000000000000,True,3387.818600444152,0.009600986595589382,32.52640097115268
0xbe5aff1f394bd9bb4e49fd7c071de500bf92559fc4d75821249b19f6b3941fba,13068963,1629553438,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,8016851253533463,0,617663860510466,True,3234.9692877259763,0.007983148746466537,25.825241014167375
0xbcf9b26a162c2250a0c694d93e99aff839dd190f28c81e3c88d29410dd6af170,13783371,1639219164,0,None,0x88c2a0bf,0x00010577,32000000000000000,1,8007832469568480,21472000000000000,21472000000000000,True,4079.8873113960585,0.0025201675304315184,10.281999529999892
0xbc15e52d96fcb17108a037e5d0b9976cb542550e88ed2a11bff29011b0efe8d7,13797590,1639408571,6,None,0x88c2a0bf,0x00011eaa,32000000000000000,1,19357855152231112,10624000000000000,10624000000000000,True,3774.2674324281547,0.0020181448477688876,7.617018372856789
0x484b68357bc41393845cdb4d273448218a908c518e4c1fa8f4f2583c417a6e60,14098970,1643436663,0,None,0x88c2a0bf,0x00010973,64000000000000000,1,20584299544233014,37952000000000000,37952000000000000,True,2594.7736287040216,0.005463700455766982,14.177065857762308
0xc557721e5801b8b959a807b052ccd46d81e1c9a599bf72198fdc3c2ec6d51338,13522778,1635655645,1,None,0x88c2a0bf,0x00011e2b,40000000000000000,1,36272953066733371,3080000000000000,3080000000000000,True,4299.085232097434,0.0006470469332666355,2.7817099152805262
0x86f7bbaf75829207ee81d144b8a0bb4355a3db2f76251c29a99d1b8ee3fa2a4a,13439641,1634530705,2,None,0x88c2a0bf,0x00010dea,40000000000000000,1,20056950032224620,10480000000000000,10480000000000000,True,3748.748894483623,0.009463049967775382,35.47459810514125
0xe1d842af367dfc0c2d4fc1376f7822c0985fe144bcd4b5c68da0638a66e24d93,13058732,1629416087,2,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,8327002448419710,4834704000000000,4834704000000000,True,3175.9473589168465,0.0028382935515802905,9.01427090897214
0xedba65c81ac2d0a9d0c748f70c17ccad3bcfc7bdadd169457cfe6f1366a7c5ec,13379713,1633716431,2,None,0x88c2a0bf,0x00011e82,40000000000000000,1,39130112545594372,400000000000000,400000000000000,True,3561.453938707973,0.0004698874544056309,1.6734825252423973
0xd9302ed9efd10f20f2ccfa3ca4afc4bcb6cc735725d56edf4cd23e075c4e7188,13212067,1631464754,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,20446152609913888,0,5500520190564100,True,3412.109186895813,0.019553847390086112,66.71986231887153
0x5de63885259e328f53a85a39f6c570bf0bcc4c2323410f0eab42dc25e5376366,13350178,1633317283,2,None,0x88c2a0bf,0x0001080f,40000000000000000,1,20233081829588024,15520000000000000,15520000000000000,True,3387.818600444152,0.004246918170411977,14.387788372285941
0x394b582893352981ffadae84a007c6e610910caefa9ebc21f51873401fe47ac6,13163191,1630811069,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,23391188830135422,12459000000000000,12459000000000000,True,3949.6718922059836,0.004149811169864579,16.390392535576556
0x5ae77123943967a335e182bc9bf5462f9f6061c92740f8ad48bbffea315e509e,13835601,1639917033,0,None,0x88c2a0bf,0x01010114,32000000000000000,1,10947865102019776,0,0,False,3922.867188852128,0.021052134897980225,82.58472924657546
0xbfc2a4a46336628c24405ad75bff4477095c16ac6b2a01dac6a261531673660e,14992836,1655672330,12,None,0x88c2a0bf,0x13c9b33a,16000000000000000,1,14488050018080556,0,0,False,1126.3433621573784,0.0015119499819194436,1.7029748260489335
0xf8504de28f21a6bf9cca84a82ed3130a465402757b28152d8f6b5a08c943bd4d,13763796,1638952198,0,None,0x88c2a0bf,0x01010113,32000000000000000,1,14611073158406016,0,828814918379164,True,4423.419464205254,0.017388926841593984,76.91851745274803
0xc788198b759360ee9f6b8ac89135de370d67230667dd7e1563a77d98eea85500,13829176,1639831167,0,None,0x88c2a0bf,0x01010105,32000000000000000,1,15339623383163708,0,256292,True,3959.0111185886694,0.016660376616836295,65.95861626592958
0x0d43fb6d5e596b0b2dbec96afeca10db4c7b0bda9fa25d77eb0d5eb98f205d46,13447421,1634636031,49,None,0x88c2a0bf,0x00010214,40000000000000000,1,11059799518727232,24120000000000000,24120000000000000,True,3883.3496080837654,0.004820200481272772,18.718523649835795
0xed783e80258e0e98e78cb4c64d9c0ba67af879856817c9d0f01de2e71e0a9e30,13789024,1639295036,1,None,0x88c2a0bf,0x00010594,32000000000000000,1,9697007609899050,20704000000000000,20704000000000000,True,4140.718204916395,0.001598992390100952,6.620976899213789
0x716f1d059568d7da4d667f2c1dd247ce49e057993e495e9c95bbe7d0bafdf40d,13286795,1632463680,0,None,0x88c2a0bf,0x000116cb,40000000000000000,1,11996206918160652,20080000000000000,20080000000000000,True,2919.021010459151,0.007923793081839346,23.12971848841992
0xe2a8f0019c172c12fa6508fbd24cfdb5e4ca1cb11cddabc776e1a3f297cca701,13059222,1629422878,117,None,0x88c2a0bf,0x21010000,16000000000000000,1,9903487039738173,0,0,False,3275.8744596305423,0.0060965129602618285,19.971411099328314
0x7026beb47d5d3ba53703a8f3c89844e03825c8ec216d938edbecc3ce74cc91e1,13132723,1630404851,42,None,0x88c2a0bf,0x01000000,24000000000000000,1,15336724400328678,0,0,False,3426.175586458122,0.008663275599671323,29.681903358352233
0xde5bdd8939635a89ccd71c93e090cb2687032e71a99324e60cbcb158a7b7ecbd,13536104,1635836243,0,None,0x88c2a0bf,0x01010112,40000000000000000,1,30263368663797920,0,0,False,4588.6517812616685,0.009736631336202079,44.67801072435185
0x89d3705c3d8d90296f0d42b89352c6fdb39395418741ae44294a3e3db808165a,13174846,1630966992,10,None,0x88c2a0bf,0xc0bcfd4c,80000000000000000,2,40865070000460830,19568960000000000,19568960000000000,True,3919.7038413309474,0.019565969999539173,76.69280776655977
0x1a0d2879837797da1e9a76e0022bb318be928a4c65d08eca7bccdb984a021f0e,13205597,1631378608,3,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,17191601331613632,12545880000000000,12545880000000000,True,3261.8514129460677,0.010262518668386367,33.474811018861466
0x7e00588c1a66d17635a29b0e2c2629aa693f424b540ed28991a4967b33b027a3,13211390,1631455402,25,None,0x88c2a0bf,0x01000000,40000000000000000,1,16073621315884440,0,0,False,3412.109186895813,0.02392637868411556,81.63941651721886
0x05e245340e8c8826771da99b978bea573128a4694a8d1b982e927ddac6d6cb89,13252066,1631999473,15,None,0x88c2a0bf,0x01000000,40000000000000000,1,13804962496657410,0,0,False,3428.2485711141644,0.02619503750334259,89.80309989111619
0x2381eb1be9d6216f8dd4618a2f023690a62d88ee5a9b76845284e39a10f45046,13077606,1629668236,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,10368553086988425,0,0,False,3243.0978995017845,0.005631446913011576,18.26333365474365
0x12df5bd6ef83ca7d3a1d5656f57725e4f1c215d69509df2026117d80e6149971,13055915,1629378954,36,None,0x88c2a0bf,0x21010000,16000000000000000,1,14769299667104631,0,0,False,3175.9473589168465,0.0012307003328953688,3.9086394718771302
0xb65b94b0d4bcf1f8a8c5476ca53599626c5c85cf8673db6c4e05694537fcc14d,13642994,1637288043,8,None,0x88c2a0bf,0x000104d8,40000000000000000,1,38104220795440544,0,0,False,4294.612195431127,0.0018957792045594599,8.141636491745777
0xcbd7dafc424aba8ebd1c8e4be752bae15197b1a3d88c1636d74187dcd6e75fb3,13368292,1633561957,3,None,0x88c2a0bf,0x0001032e,40000000000000000,1,35970066850306968,2680000000000000,2680000000000000,True,3585.2083139079473,0.001349933149693035,4.8397915514994105
